1.682108779008711679e+02 1.999997185534839161e+01
1.744666318292771336e+02 1.999997098066099355e+01
1.809234970274005150e+02 1.999997008679228827e+01
1.875961763799863888e+02 1.999996917269250218e+01
1.944992158968985905e+02 1.999996823746371888e+01
2.016834989707932380e+02 1.999996727726425760e+01
2.091500576874562967e+02 1.999996629259553771e+01
2.168808235245123797e+02 1.999996528544214769e+01
2.248880911177301414e+02 1.999996425538536471e+01
2.331840875100495225e+02 1.999996320218856383e+01
2.417842731041536126e+02 1.999996212526760075e+01
2.507013620965556697e+02 1.999996102409589227e+01
2.599461119108607363e+02 1.999995989846539857e+01
2.695312582401321606e+02 1.999995874816277919e+01
2.794697029032104751e+02 1.999995757298200161e+01
2.897736282475199232e+02 1.999995637285531558e+01
3.004561274678034124e+02 1.999995514769109306e+01
3.115300817293642694e+02 1.999995389737440377e+01
3.230079986069324605e+02 1.999995262182528677e+01
3.348995313812071686e+02 1.999995132130872122e+01
3.472196489112382665e+02 1.999994999598678191e+01
3.599825166941024008e+02 1.999994864562571095e+01
3.732328161973687202e+02 1.999994726864272820e+01
3.869868229715387997e+02 1.999994586520283235e+01
4.012275194388722639e+02 1.999994443663148047e+01
4.159640705558358036e+02 1.999994298341489696e+01
4.312365156993623714e+02 1.999994150485321498e+01
4.471143594796098455e+02 1.999993999850799753e+01
4.635325810238535951e+02 1.999993846808955311e+01
4.805352681101138046e+02 1.999993691245606087e+01
4.982119104239176295e+02 1.999993532855262046e+01
5.164892277075084621e+02 1.999993371989906876e+01
5.354473656632476377e+02 1.999993208421074797e+01
5.551108887878674523e+02 1.999993042131406185e+01
5.754448918119495602e+02 1.999992873297575358e+01
5.965889164631112180e+02 1.999992701491647296e+01
6.184275884001505119e+02 1.999992527243137985e+01
6.411375274492879726e+02 1.999992349967565985e+01
6.646019863001407657e+02 1.999992170147920589e+01
6.889834635156216791e+02 1.999991987322337295e+01
7.141866455195854542e+02 1.999991801854841000e+01
7.403883632363643983e+02 1.999991613184746697e+01
7.674437202124421447e+02 1.999991421877388476e+01
7.955918187464593530e+02 1.999991227229229906e+01
8.246712658047898685e+02 1.999991029820537847e+01
8.548825955442008535e+02 1.999990829014877747e+01
8.861586806394234372e+02 1.999990625045609960e+01
9.185650637992213206e+02 1.999990417722370140e+01
9.522100566881664463e+02 1.999990206685652439e+01
9.869971677421701770e+02 1.999989992227320101e+01
1.023149500999798875e+03 1.999989773666392168e+01
1.060559370772551574e+03 1.999989551303555402e+01
1.099330629602870886e+03 1.999989324815966540e+01
1.139553929745550022e+03 1.999989093863744216e+01
1.181160838056278408e+03 1.999988858555058613e+01
1.224415625578176559e+03 1.999988617909013655e+01
1.269136145650239087e+03 1.999988372422545524e+01
1.315568238907271734e+03 1.999988121076207648e+01
1.363658219528336758e+03 1.999987863798713050e+01
1.413501905798246071e+03 1.999987600022762990e+01
1.465160328102429958e+03 1.999987329206289388e+01
1.518697134786651532e+03 1.999987050722531379e+01
1.574121004693213536e+03 1.999986764082522228e+01
1.631638328726245163e+03 1.999986467843795879e+01
1.691038438949133024e+03 1.999986162359421726e+01
1.752716591722422208e+03 1.999985844779660127e+01
1.816457934143620832e+03 1.999985515243346157e+01
1.882274734095908116e+03 1.999985172492550589e+01
1.950461429247185833e+03 1.999984812826660630e+01
2.020599787612704176e+03 1.999984437288387795e+01
2.093040772625940917e+03 1.999984039889616128e+01
2.167390703558286077e+03 1.999983620387697769e+01
2.243557853565109781e+03 1.999983174824204113e+01
2.321261166191392022e+03 1.999982700008204617e+01
2.400263686982790205e+03 1.999982190041554375e+01
2.480098626321496340e+03 1.999981641960422962e+01
2.560501573730429300e+03 1.999981049130685662e+01
2.641124984788198617e+03 1.999980405045826970e+01
2.721854991907194744e+03 1.999979700265995319e+01
2.802831492821088887e+03 1.999978922533596304e+01
2.884176595060648651e+03 1.999978058834121697e+01
2.966166524320993631e+03 1.999977092547108626e+01
3.049095785542715930e+03 1.999976004960483422e+01
3.121195990434160194e+03 1.999974949360913712e+01
3.191994984866370942e+03 1.999973768988588319e+01
3.269683987480307678e+03 1.999972324490988385e+01
3.350314299232756184e+03 1.999970678810007740e+01
3.431385789789234877e+03 1.999968886369519083e+01
3.511509663831305716e+03 1.999966991364945912e+01
3.590297757152774466e+03 1.999965020347717370e+01
3.669073350594016119e+03 1.999962957024800403e+01
3.747560650400274426e+03 1.999960823545249156e+01
3.826963686699427853e+03 1.999958602489063253e+01
3.906027972443636372e+03 1.999956345366388888e+01
3.986254456168314391e+03 1.999954023753339882e+01
4.065536447771478379e+03 1.999951715914241390e+01
4.146682954759619861e+03 1.999949352525715085e+01
4.228293329481949513e+03 1.999946995130439120e+01
4.310610419339795953e+03 1.999944650652217959e+01
4.393295546863640993e+03 1.999942336690298461e+01
4.477858877178618059e+03 1.999940021848510341e+01
4.564886194694808182e+03 1.999937703319929128e+01
4.654461490739851797e+03 1.999935392813899071e+01
4.747031437987809113e+03 1.999933090301296090e+01
4.841608388920941252e+03 1.999930829249889896e+01
4.939670895018965894e+03 1.999928578367207876e+01
5.042621549936697193e+03 1.999926319067900593e+01
5.148697207453527881e+03 1.999924098861299626e+01
5.259646637109010953e+03 1.999921887622885208e+01
5.376279803534650455e+03 1.999919678816793578e+01
5.497297679996542684e+03 1.999917506631709330e+01
5.622877194138412960e+03 1.999915369842405610e+01
5.755326898254435037e+03 1.999913234031667386e+01
5.891857000430819426e+03 1.999911146708839382e+01
6.034967725299615267e+03 1.999909067023899212e+01
6.183614583858649894e+03 1.999907011848491223e+01
6.336111545424349060e+03 1.999904997813249352e+01
6.493095051264972426e+03 1.999903007592561721e+01
6.657706481369035828e+03 1.999900998269761843e+01
6.822670369533058874e+03 1.999899050525433353e+01
6.991411071641990929e+03 1.999897112101193386e+01
