1.000000000000000000e+04 1.436150652907475624e-22 6.963057796029322625e+21
1.009727545900835685e+04 1.825130494438115453e-22 5.479060281154635563e+21
1.019549716950924449e+04 2.316066810248961389e-22 4.317664739094926721e+21
1.029467433620748670e+04 2.934773641077178570e-22 3.407417819225609208e+21
1.039481625334710043e+04 3.713364797332451630e-22 2.692975386416018620e+21
1.049593230558226605e+04 4.691732104274526659e-22 2.131408993043152634e+21
1.059803196885688340e+04 5.919356198060089656e-22 1.689372909046634381e+21
1.070112481129246225e+04 7.457521347018350958e-22 1.340928109310498570e+21
1.080522049408488238e+04 9.382020387040364944e-22 1.065868500329978659e+21
1.091032877240974449e+04 1.178645330243124372e-21 8.484316480460881920e+20
1.101645949633656892e+04 1.478624376830745283e-21 6.763042836770894643e+20
1.112362261175188178e+04 1.852352269912593739e-21 5.398541175146920673e+20
1.123182816129124876e+04 2.317305722238445976e-21 4.315356365814480896e+20
1.134108628528053305e+04 2.894943833534853916e-21 3.454298451030588785e+20
1.145140722268591526e+04 3.611578175803324067e-21 2.768872640497584701e+20
1.156280131207375416e+04 4.499424527369196937e-21 2.222506442584331387e+20
1.167527899257919489e+04 5.597872343130228869e-21 1.786393005598298604e+20
1.178885080488457243e+04 6.955014835794369843e-21 1.437811454913718518e+20
1.190352739220719195e+04 8.629490530856258341e-21 1.158816961933412434e+20
1.201931950129674260e+04 1.069269654466352310e-20 9.352177870408908800e+19
1.213623798344241732e+04 1.323144484825951843e-20 7.557753604902350029e+19
1.225429379548979523e+04 1.635114568205155069e-20 6.115779404361172582e+19
1.237349800086777395e+04 2.017961737892033940e-20 4.955495345737335603e+19
1.249386177062508978e+04 2.487163948129736418e-20 4.020643676312397414e+19
1.261539638447754260e+04 3.061438659600827473e-20 3.266438139676420096e+19
1.273811323186478512e+04 3.763390437049875037e-20 2.657178458432553370e+19
1.286202381301779315e+04 4.620281681007920369e-20 2.164370203034566246e+19
1.298713974003656585e+04 5.664948647400400175e-20 1.765241067911342694e+19
1.311347273797833986e+04 6.936888655460161585e-20 1.441568474957256704e+19
1.324103464595638252e+04 8.483548721428758014e-20 1.178751997349977907e+19
1.336983741824945173e+04 1.036185086865438128e-19 9.650785488769177600e+18
1.349989312542218613e+04 1.263999515076081555e-19 7.911395440209554432e+18
1.363121395545610721e+04 1.539958809298030506e-19 6.493680181327944704e+18
1.376381221489191921e+04 1.873815193083785564e-19 5.336705581697597440e+18
1.389770032998276474e+04 2.277207884399020971e-19 4.391342603593305600e+18
1.403289084785873092e+04 2.764010450213696323e-19 3.617931328453139968e+18
1.416939643770269504e+04 3.350738683455543457e-19 2.984416555482392576e+18
1.430722989193755711e+04 4.057028920095130921e-19 2.464857953185484288e+18
1.444640412742521949e+04 4.906198229811476167e-19 2.038238067764387328e+18
1.458693218667674046e+04 5.925899642898704454e-19 1.687507484535869440e+18
1.472882723907501713e+04 7.148887546076281648e-19 1.398819038003832064e+18
1.487210258210860047e+04 8.613910620994796868e-19 1.160912904717965056e+18
1.501677164261799953e+04 1.036675224516745157e-18 9.646222619684563200e+17
1.516284797805393464e+04 1.246144116317986089e-18 8.024754014445180160e+17
1.531034527774784874e+04 1.496165850766467899e-18 6.683750999180417280e+17
