1.000000000000000000e+04 3.107420310388585913e-22 3.218103443093441741e+21
1.009727545900835685e+04 3.892693057273367957e-22 2.568915620335215706e+21
1.019549716950924449e+04 4.869730351634150130e-22 2.053501791253035221e+21
1.029467433620748670e+04 6.083691005295479324e-22 1.643738972162723938e+21
1.039481625334710043e+04 7.589964425228028844e-22 1.317529231989722317e+21
1.049593230558226605e+04 9.456394037752358067e-22 1.057485544709476581e+21
1.059803196885688340e+04 1.176596272554499508e-21 8.499092027793929667e+20
1.070112481129246225e+04 1.462003169627005942e-21 6.839930451417046712e+20
1.080522049408488238e+04 1.814224134066000228e-21 5.511998111053794509e+20
1.091032877240974449e+04 2.248320280186052074e-21 4.447764888360338063e+20
1.101645949633656892e+04 2.782613266520169987e-21 3.593744096715824824e+20
1.112362261175188178e+04 3.439361096244175841e-21 2.907516750980326687e+20
1.123182816129124876e+04 4.245567522725226429e-21 2.355397705129656648e+20
1.134108628528053305e+04 5.233950139756055512e-21 1.910602839725576684e+20
1.145140722268591526e+04 6.444096680455252696e-21 1.551807878725608407e+20
1.156280131207375416e+04 7.923844231261023726e-21 1.262013702963538657e+20
1.167527899257919489e+04 9.730922101597517726e-21 1.027651839732465664e+20
1.178885080488457243e+04 1.193490610535988505e-20 8.378783973431569613e+19
1.190352739220719195e+04 1.461954015505490680e-20 6.840160424979141427e+19
1.201931950129674260e+04 1.788549051124404779e-20 5.591124265623753523e+19
1.213623798344241732e+04 2.185360895957587129e-20 4.575903237995010458e+19
1.225429379548979523e+04 2.666879382133418911e-20 3.749700892734157619e+19
1.237349800086777395e+04 3.250455228571152458e-20 3.076492151653428019e+19
1.249386177062508978e+04 3.956838435930772211e-20 2.527270234031601664e+19
1.261539638447754260e+04 4.810812807246807848e-20 2.078650822774982246e+19
1.273811323186478512e+04 5.841942781405240553e-20 1.711759319490384896e+19
1.286202381301779315e+04 7.085451318090426461e-20 1.411342700847892070e+19
1.298713974003656585e+04 8.583250496874701803e-20 1.165059787506045542e+19
1.311347273797833986e+04 1.038514983941846323e-19 9.629134056442241024e+18
1.324103464595638252e+04 1.255027118784749590e-19 7.967955313733029888e+18
1.336983741824945173e+04 1.514870333637557543e-19 6.601225054020078592e+18
1.349989312542218613e+04 1.826343458634271294e-19 5.475421368704624640e+18
1.363121395545610721e+04 2.199260705416516482e-19 4.546982527069752832e+18
1.376381221489191921e+04 2.645214299288695217e-19 3.780412045515187712e+18
1.389770032998276474e+04 3.177880068624157417e-19 3.146751854713458176e+18
1.403289084785873092e+04 3.813372574467849405e-19 2.622350637059240448e+18
1.416939643770269504e+04 4.570657299231384046e-19 2.187869128075217920e+18
1.430722989193755711e+04 5.472028471089413969e-19 1.827475871668687360e+18
1.444640412742521949e+04 6.543662294355459522e-19 1.528196222568815360e+18
1.458693218667674046e+04 7.816256701363276515e-19 1.279384797873366272e+18
1.472882723907501713e+04 9.325770255370048492e-19 1.072297486016418816e+18
1.487210258210860047e+04 1.111427453556116358e-18 8.997438355516648960e+17
1.501677164261799953e+04 1.323093624499305732e-18 7.558044128422332160e+17
1.516284797805393464e+04 1.573314742281935955e-18 6.356007308172806400e+17
1.531034527774784874e+04 1.868782453798962569e-18 5.351077638636565760e+17
1.545927736419478606e+04 2.217289991964489880e-18 4.510009983466407680e+17
1.560965819434870900e+04 2.627903196877598243e-18 3.805315207912423680e+17
1.576150186093062621e+04 3.111156392807463322e-18 3.214238931581366400e+17
1.591482259374890418e+04 3.679276469658468301e-18 2.717925679808524480e+17
1.606963476103325411e+04 4.346438929992273638e-18 2.300734040226760320e+17
1.622595287078087131e+04 5.129060120557493159e-18 1.949674943352598080e+17
1.638379157211618985e+04 6.046130374936376650e-18 1.653950441005041920e+17
1.654316565666367751e+04 7.119593356014477085e-18 1.404574601378352480e+17
1.670409005993400206e+04 8.374777508516126835e-18 1.194061572361919040e+17
1.686657986272370545e+04 9.840886218183838317e-18 1.016168643584370880e+17
1.703065029252842578e+04 1.155155403105630941e-17 8.656843895734753600e+16
1.719631672497011459e+04 1.354547711983882270e-17 7.382538032088891200e+16
1.736359468523753458e+04 1.586712710110470460e-17 6.302338120997201600e+16
1.753249984954169122e+04 1.856755831396310754e-17 5.385737764173244800e+16
1.770304804658450303e+04 2.170531977525871178e-17 4.607165479957001600e+16
1.787525525904235474e+04 2.534748423616429697e-17 3.945164698330333600e+16
1.804913762506384592e+04 2.957080808844765686e-17 3.381713468935153200e+16
1.822471143978215696e+04 3.446303731449219529e-17 2.901659510955193200e+16
1.840199315684212343e+04 4.012437625248424018e-17 2.492250580314221200e+16
1.858099938994213153e+04 4.666913766676800893e-17 2.142743684574391600e+16
1.876174691439119488e+04 5.422759448324873575e-17 1.844079586286842800e+16
1.894425266868079780e+04 6.294805558160389618e-17 1.588611420576178200e+16
1.912853375607242197e+04 7.299919024086047281e-17 1.369878209197259400e+16
1.931460744620030164e+04 8.457262822422904500e-17 1.182415659767224600e+16
1.950249117668984036e+04 9.788586507480969281e-17 1.021597959251568800e+16
1.969220255479173647e+04 1.131855049882917925e-16 8.835053570715107000e+15
1.988375935903198479e+04 1.307508766448428243e-16 7.648132277661810000e+15
2.007717954087818362e+04 1.508980606330577958e-16 6.626990405342070000e+15
2.027248122642135422e+04 1.739843705977596676e-16 5.747642713907525000e+15
2.046968271807520068e+04 2.004133340042320985e-16 4.989687961475074000e+15
