1973/05/15, 6.089220407003241
1973/10/21, 6.20819430577896
1975/04/23, 6.47037224940599
1978/08/11, 7.30892251977561
1981/08/14, 6.831047384927408
1982/06/06, 6.494523389177013
1983/07/05, 6.260418912486169
1984/03/22, 5.705970899234607
1984/06/04, 5.503537341867752
1984/08/01, 5.428748012131361
1984/11/12, 5.6640568151885855
1985/01/06, 5.676479317110918
1985/03/27, 5.82510600925528
1985/06/05, 5.9440127366789355
1985/07/02, 6.048029254633807
1985/08/23, 6.175176227671911
1985/11/11, 6.082795467178321
1987/04/23, 6.2377073827353104
1987/07/17, 6.281351744834374
1987/08/25, 6.390329426900438
1987/11/12, 6.463022264104075
1988/08/28, 6.268457084283159
1988/10/13, 6.6382568722280215
1989/05/26, 6.598810271823942
1989/08/12, 6.5262375967056645
1990/09/16, 6.731234114327939
1991/06/03, 6.9625349334184685
1991/08/14, 6.9229724997494975
1991/11/13, 6.857012471067739
1992/05/01, 6.9392071758161995
1992/08/01, 6.91911490497659
1992/09/16, 6.797821075628962
1992/10/22, 7.039515691198528
1992/11/26, 7.1049117044274555
1993/05/23, 6.897055233214565
1993/08/14, 6.897118246340073
1993/08/26, 7.006075777000517
1994/07/15, 6.8549263207907805
1994/12/01, 6.925777703357122
1995/04/25, 6.547634657731466
1995/08/09, 6.551016735307888
1995/08/24, 6.3777012127124095
1996/04/12, 6.032873718324373
1996/07/06, 5.952760365899152
1996/08/13, 6.0739060104461755
1996/09/20, 5.751899791003725
1997/06/26, 5.412532847743117
1997/07/28, 5.586874748598133
1997/08/26, 5.239252590107473
1997/08/26, 5.392771035965894
1998/06/06, 5.69011980357455
1998/09/18, 6.0368536209341634
1999/04/18, 6.350654667803849
