1978/08/20, 14.61178385560912
1978/12/13, 14.432766324865314
1979/02/03, 14.360999612678258
1979/03/28, 13.836105874812311
1979/06/06, 13.742067661206544
1979/08/16, 13.747073606219113
1979/11/30, 13.851150578390842
1982/07/08, 14.074725385884388
1983/03/27, 14.330459485748849
1984/05/25, 14.545709075867588
1985/05/12, 14.864569804831493
1985/07/28, 14.818461270265576
1985/09/07, 15.010284733920846
1986/06/22, 15.15045611706719
1986/08/31, 15.175270893803425
1986/11/01, 15.201729689381429
1987/02/11, 15.238784094034001
1987/04/08, 15.333909475972924
1988/04/12, 15.43323575426993
1988/12/24, 15.581996789118419
1989/03/03, 15.6553418601506
1989/04/10, 15.746492041474376
1989/06/18, 15.745553993542805
1989/08/19, 15.7901708848675
1990/01/15, 15.800189492027842
1990/03/24, 15.864619570804173
1990/05/19, 15.849805611229899
1990/08/06, 15.920297467130906
1991/01/20, 15.914372394117597
1991/04/01, 15.978804834301167
1991/06/10, 16.00857181896832
1991/08/02, 16.008612121779557
1992/01/25, 16.038459712069187
1992/04/05, 16.115272672080046
1992/06/14, 16.16237238450541
1992/08/24, 16.21194820089623
1993/01/12, 16.236816714714116
1993/03/23, 16.261631491450352
1993/06/02, 16.31120730784117
1993/08/11, 16.355830916301073
1994/02/03, 16.410439546245286
1994/04/15, 16.34611458022502
1994/06/24, 16.276837406273835
1994/09/03, 16.21251244025357
1995/01/22, 16.227476538209622
1995/04/20, 16.293573148640576
1995/06/29, 16.296928357676173
1996/01/09, 16.39116808533813
1996/03/22, 16.399892322642444
1996/05/14, 16.492320185631286
1996/07/12, 16.505209927588552
1997/02/08, 16.505371138833503
1997/06/03, 16.68373794710419
1997/12/14, 16.50560623856573
1998/03/20, 16.565106622224
1998/06/17, 16.624600288747068
1999/02/27, 16.56041638256613
1999/05/08, 16.580278951371454
1999/06/30, 16.62488912556094
2000/02/14, 16.501258572803387
2000/04/25, 16.486455686092288
2000/07/04, 16.47660500731211
2000/09/13, 16.491515368186505
