1973/05/24, 4.5788037052088155
1975/04/20, 4.715244954327505
1976/05/20, 4.87016616192153
1976/11/21, 4.713487303948497
1977/06/02, 2.2771487789119598
1977/09/09, 2.5188917578550125
1978/02/13, 3.000365933746802
1978/04/24, 2.9905152549666196
1978/06/16, 3.1836916670836137
1978/08/13, 3.204535273485827
1978/09/30, 3.414875309482209
1978/11/06, 3.574364616825598
1979/06/12, 4.01428726604413
1979/09/08, 4.186030979001311
1980/05/30, 4.522982632359848
1980/08/17, 4.645197548872654
1980/10/09, 4.668348155361504
1981/10/31, 4.704959900803975
1982/03/21, 4.782651965884975
1982/05/31, 4.779404231012681
1982/08/09, 4.769553552232499
1982/10/10, 4.794361611833528
1983/04/13, 4.710315136847276
1983/06/22, 4.789604200823597
1983/09/01, 4.824323393421666
1983/11/01, 4.814465997506277
1984/03/13, 4.799710130741621
1984/05/22, 4.834429323339691
1984/07/14, 4.794851962703595
1984/12/19, 4.8345905345846445
1985/03/17, 4.715804715594705
1985/04/25, 2.859463947089797
1985/05/14, 2.2958705542547246
1985/06/30, 2.2893034350679367
1985/08/22, 2.5815240058032676
1985/11/18, 2.8093927419775055
1986/04/26, 2.8788445614440565
1986/08/19, 3.441832852349285
1987/03/27, 3.899254646350766
1987/05/10, 3.8844316082340473
1987/06/23, 4.070172991319461
1987/08/13, 4.222574881378199
1987/11/02, 4.287345529319411
1988/10/20, 4.578143746674787
1989/05/26, 4.677354490246241
1989/09/02, 4.677429722160554
1991/06/13, 4.826490789048263
1991/07/21, 4.7373801538776545
1991/10/26, 4.782023913743176
1992/04/19, 4.787110464378221
1992/06/28, 4.82182965697629
1992/09/01, 4.866448787346055
1992/11/22, 4.872453682316069
1993/01/17, 4.922679045681346
1993/04/23, 2.2320532917038074
1993/06/19, 2.35590215135557
1993/08/24, 2.454996688487954
1993/11/29, 2.7769640924848185
1994/02/17, 3.1038702701421865
1994/03/06, 2.8884626594177174
1994/04/26, 3.0227064537297608
1994/06/11, 2.955391354972365
1994/09/07, 3.543120534126559
1994/12/05, 3.945967283859858
1995/04/25, 4.144163075259834
1995/08/08, 4.190464288237534
1996/08/04, 4.398732423879503
1996/09/25, 4.565497060364941
1997/08/12, 4.676812705312309
1997/09/12, 4.546885590865234
2001/03/21, 2.095594689985835
