t,x1,y1,x2,y2,sep
247690.36903690366,0.0117011701170117,-22250622738816.242,-1852063888032.438,11125311369408.123,926031944016.2191,33491354019337.3
249807.38073807379,0.0118011801180118,-22249377372661.69,-1867858711159.6152,11124688686330.848,933929355579.8077,33491466102291.215
251924.3924392439,0.0119011901190119,-22248121435354.566,-1883652646827.393,11124060717677.285,941826323413.6968,33491579136648.85
254041.40414041403,0.012001200120012,-22246854927598.625,-1899445687540.7979,11123427463799.314,949722843770.399,33491693122346.883
256158.41584158412,0.012101210121012099,-22245577850103.52,-1915237825805.5083,11122788925051.762,957618912902.7544,33491808059321.438
258275.42754275425,0.0122012201220122,-22244290203584.83,-1931029054127.8677,11122145101792.416,965514527063.934,33491923947508.133
260392.43924392437,0.0123012301230123,-22242991988764.01,-1946819365014.8787,11121495994382.008,973409682507.4393,33492040786842.0
262509.45094509446,0.012401240124012398,-22241683206368.453,-1962608750974.2163,11120841603184.229,981304375487.1084,33492158577257.59
264626.4626462646,0.012501250125012499,-22240363857131.45,-1978397204514.2332,11120181928565.727,989198602257.1167,33492277318688.926
266743.4743474347,0.0126012601260126,-22239033941792.195,-1994184718143.961,11119516970896.1,997092359071.9806,33492397011069.46
268860.4860486048,0.0127012701270127,-22237693461095.78,-2009971284373.1172,11118846730547.893,1004985642186.5588,33492517654332.14
270977.49774977495,0.0128012801280128,-22236342415793.215,-2025756895712.1138,11118171207896.61,1012878447856.0569,33492639248409.37
273094.5094509451,0.0129012901290129,-22234980806641.4,-2041541544672.06,11117490403320.701,1020770772336.03,33492761793233.03
275211.5211521152,0.013001300130013,-22233608634403.145,-2057325223764.766,11116804317201.574,1028662611882.383,33492885288734.473
277328.5328532853,0.013101310131013101,-22232225899847.168,-2073107925502.7524,11116112949923.584,1036553962751.3765,33493009734844.51
279445.54455445544,0.013201320132013201,-22230832603748.066,-2088889642399.2517,11115416301874.035,1044444821199.626,33493135131493.434
281562.55625562556,0.013301330133013302,-22229428746886.36,-2104670366968.2183,11114714373443.182,1052335183484.1093,33493261478610.99
283679.5679567956,0.013401340134013399,-22228014330048.453,-2120450091724.329,11114007165024.229,1060225045862.1648,33493388776126.39
285796.57965796575,0.0135013501350135,-22226589354026.664,-2136228809182.9934,11113294677013.334,1068114404591.4972,33493517023968.363
287913.59135913587,0.0136013601360136,-22225153819619.188,-2152006511860.3545,11112576909809.596,1076003255930.1772,33493646222065.04
290030.603060306,0.0137013701370137,-22223707727630.133,-2167783192273.2966,11111853863815.068,1083891596136.6486,33493776370344.043
292147.6147614761,0.0138013801380138,-22222251078869.496,-2183558842939.4504,11111125539434.75,1091779421469.7257,33493907468732.504
294264.62646264624,0.0139013901390139,-22220783874153.17,-2199333456377.2017,11110391937076.588,1099666728188.601,33494039517156.973
296381.63816381636,0.014001400140014001,-22219306114302.945,-2215107025105.6885,11109653057151.475,1107553512552.8445,33494172515543.484
298498.6498649865,0.014101410141014101,-22217817800146.508,-2230879541644.8154,11108908900073.254,1115439770822.4077,33494306463817.58
300615.6615661566,0.0142014201420142,-22216318932517.418,-2246650998515.2534,11108159466258.71,1123325499257.627,33494441361904.195
302732.6732673267,0.0143014301430143,-22214809512255.15,-2262421388238.4487,11107404756127.576,1131210694119.2246,33494577209727.797
304849.6849684968,0.014401440144014399,-22213289540205.06,-2278190703336.626,11106644770102.531,1139095351668.3132,33494714007212.305
306966.6966696669,0.0145014501450145,-22211759017218.387,-2293958936332.7935,11105879508609.195,1146979468166.397,33494851754281.094
309083.70837083703,0.0146014601460146,-22210217944152.277,-2309726079750.752,11105108972076.14,1154863039875.3762,33494990450857.06
311200.72007200716,0.014701470147014698,-22208666321869.742,-2325492126115.093,11104333160934.873,1162746063057.5464,33495130096862.48
313317.7317731773,0.014801480148014799,-22207104151239.695,-2341257067951.214,11103552075619.85,1170628533975.6072,33495270692219.184
315434.7434743474,0.0149014901490149,-22205531433136.934,-2357020897785.3154,11102765716568.469,1178510448892.658,33495412236848.434
317551.7551755175,0.015001500150015,-22203948168442.14,-2372783608144.4116,11101974084221.072,1186391804072.2058,33495554730670.97
319668.76687668764,0.0151015101510151,-22202354358041.883,-2388545191556.332,11101177179020.943,1194272595778.1663,33495698173606.99
321785.77857785777,0.0152015201520152,-22200750002828.6,-2404305640549.7285,11100375001414.303,1202152820274.8645,33495842565576.188
323902.7902790279,0.0153015301530153,-22199135103700.637,-2420064947654.083,11099567551850.32,1210032473827.0417,33495987906497.703
326019.801980198,0.015401540154015401,-22197509661562.203,-2435823105399.71,11098754830781.104,1217911552699.8552,33496134196290.17
328136.8136813681,0.015501550155015498,-22195873677323.383,-2451580106317.7607,11097936838661.693,1225790053158.8806,33496281434871.656
330253.8253825382,0.015601560156015598,-22194227151900.156,-2467335942940.234,11097113575950.08,1233667971470.1172,33496429622159.742
332370.8370837083,0.0157015701570157,-22192570086214.383,-2483090607799.975,11096285043107.193,1241545303899.9878,33496578758071.46
334487.84878487844,0.0158015801580158,-22190902481193.785,-2498844093430.6865,11095451240596.895,1249422046715.3435,33496728842523.31
336604.86048604856,0.0159015901590159,-22189224337771.977,-2514596392366.928,11094612168885.99,1257298196183.4644,33496879875431.29
338721.8721872187,0.016001600160015998,-22187535656888.43,-2530347497144.1304,11093767828444.217,1265173748572.0654,33497031856710.793
340838.8838883888,0.0161016101610161,-22185836439488.516,-2546097400298.591,11092918219744.26,1273048700149.2957,33497184786276.797
342955.89558955893,0.0162016201620162,-22184126686523.457,-2561846094367.487,11092063343261.73,1280923047183.7437,33497338664043.652
345072.90729072905,0.0163016301630163,-22182406398950.36,-2577593571888.875,11091203199475.182,1288796785944.4375,33497493489925.215
347189.9189918992,0.0164016401640164,-22180675577732.207,-2593339825401.6997,11090337788866.105,1296669912700.85,33497649263834.863
349306.9306930693,0.0165016501650165,-22178934223837.844,-2609084847445.8003,11089467111918.922,1304542423722.9001,33497805985685.36
351423.94239423936,0.016601660166016597,-22177182338241.977,-2624828630561.9106,11088591169120.99,1312414315280.9556,33497963655388.984
353540.9540954095,0.016701670167016697,-22175419921925.203,-2640571167291.674,11087709960962.604,1320285583645.8372,33498122272857.49
355657.9657965796,0.016801680168016798,-22173646975873.98,-2656312450177.639,11086823487936.992,1328156225088.8198,33498281838002.105
357774.9774977497,0.016901690169016898,-22171863501080.617,-2672052471763.2666,11085931750540.31,1336026235881.6335,33498442350733.5
359891.98919891985,0.017001700170017,-22170069498543.312,-2687791224592.942,11085034749271.658,1343895612296.4712,33498603810961.863
362009.00090009,0.0171017101710171,-22168264969266.11,-2703528701211.9736,11084132484633.057,1351764350605.987,33498766218596.805
364126.0126012601,0.0172017201720172,-22166449914258.93,-2719264894166.6,11083224957129.467,1359632447083.3003,33498929573547.457
366243.0243024302,0.0173017301730173,-22164624334537.543,-2734999796003.9976,11082312167268.773,1367499898001.999,33499093875722.383
368360.03600360034,0.0174017401740174,-22162788231123.598,-2750733399272.2803,11081394115561.8,1375366699636.1404,33499259125029.633
370477.04770477046,0.0175017501750175,-22160941605044.594,-2766465696520.514,11080470802522.299,1383232848260.2573,33499425321376.754
372594.0594059406,0.0176017601760176,-22159084457333.88,-2782196680298.713,11079542228666.941,1391098340149.3567,33499592464670.707
374711.07110711065,0.017701770177017698,-22157216789030.684,-2797926343157.851,11078608394515.344,1398963171578.9258,33499760554818.0
376828.0828082808,0.017801780178017798,-22155338601180.08,-2813654677649.8647,11077669300590.041,1406827338824.9326,33499929591724.555
378945.0945094509,0.0179017901790179,-22153449894832.996,-2829381676327.6587,11076724947416.5,1414690838163.8296,33500099575295.797
381062.106210621,0.018001800180018,-22151550671046.22,-2845107331745.109,11075775335523.111,1422553665872.5547,33500270505436.6
383179.11791179114,0.0181018101810181,-22149640930882.39,-2860831636457.075,11074820465441.197,1430415818228.5378,33500442382051.34
385296.12961296126,0.0182018201820182,-22147720675410.004,-2876554583019.3975,11073860337705.004,1438277291509.699,33500615205043.863
387413.1413141314,0.0183018301830183,-22145789905703.406,-2892276163988.91,11072894952851.703,1446138081994.455,33500788974317.453
389530.1530153015,0.0184018401840184,-22143848622842.785,-2907996371923.4365,11071924311421.395,1453998185961.7185,33500963689774.902
391647.1647164716,0.0185018501850185,-22141896827914.2,-2923715199381.806,11070948413957.102,1461857599690.9033,33501139351318.473
393764.17641764175,0.0186018601860186,-22139934522009.535,-2939432638923.8516,11069967261004.77,1469716319461.926,33501315958849.9
395881.1881188118,0.018701870187018698,-22137961706226.535,-2955148683110.4185,11068980853113.27,1477574341555.2095,33501493512270.38
397998.19981998194,0.0188018801880188,-22135978381668.78,-2970863324503.368,11067989190834.393,1485431662251.6843,33501672011480.57
400115.21152115206,0.0189018901890189,-22133984549445.71,-2986576555665.583,11066992274722.857,1493288277832.7917,33501851456380.645
402232.2232223222,0.019001900190019,-22131980210672.6,-3002288369160.977,11065990105336.303,1501144184580.4888,33502031846870.223
404349.2349234923,0.0191019101910191,-22129965366470.57,-3017998757554.4917,11064982683235.287,1508999378777.2463,33502213182848.402
406466.2466246624,0.0192019201920192,-22127940017966.574,-3033707713412.109,11063970008983.29,1516853856706.0547,33502395464213.77
408583.25832583255,0.0193019301930193,-22125904166293.418,-3049415229300.855,11062952083146.71,1524707614650.4277,33502578690864.348
410700.27002700267,0.0194019401940194,-22123857812589.74,-3065121297788.8047,11061928906294.871,1532560648894.4026,33502762862697.68
412817.2817281728,0.0195019501950195,-22121800958000.02,-3080825911445.0845,11060900479000.01,1540412955722.5425,33502947979610.758
414934.2934293429,0.0196019601960196,-22119733603674.57,-3096529062839.886,11059866801837.285,1548264531419.943,33503134041500.047
417051.30513051304,0.019701970197019702,-22117655750769.535,-3112230744544.4624,11058827875384.77,1556115372272.2314,33503321048261.504
419168.3168316831,0.0198019801980198,-22115567400446.906,-3127930949131.134,11057783700223.455,1563965474565.5671,33503508999790.535
421285.3285328532,0.0199019901990199,-22113468553874.504,-3143629669173.3022,11056734276937.254,1571814834586.6514,33503697895982.06
423402.34023402334,0.02000200020002,-22111359212225.973,-3159326897245.4487,11055679606112.988,1579663448622.7246,33503887736730.42
425519.35193519347,0.0201020102010201,-22109239376680.793,-3175022625923.1367,11054619688340.398,1587511312961.5686,33504078521929.49
427636.3636363636,0.0202020202020202,-22107109048424.273,-3190716847783.028,11053554524212.139,1595358423891.5142,33504270251472.57
429753.3753375337,0.0203020302030203,-22104968228647.555,-3206409555402.8755,11052484114323.78,1603204777701.438,33504462925252.48
431870.38703870383,0.0204020402040204,-22102816918547.605,-3222100741361.5405,11051408459273.805,1611050370680.7705,33504656543161.477
433987.39873987396,0.0205020502050205,-22100655119327.21,-3237790398238.986,11050327559663.607,1618895199119.4932,33504851105091.32
436104.4104410441,0.020602060206020602,-22098482832194.99,-3253478518616.2905,11049241416097.496,1626739259308.1455,33505046610933.22
438221.4221422142,0.020702070207020702,-22096300058365.37,-3269165095075.65,11048150029182.688,1634582547537.8252,33505243060577.87
440338.43384338426,0.0208020802080208,-22094106799058.633,-3284850120200.3887,11047053399529.318,1642425060100.1946,33505440453915.484
442455.4455445544,0.0209020902090209,-22091903055500.844,-3300533586574.954,11045951527750.424,1650266793287.4775,33505638790835.68
444572.4572457245,0.021002100210021,-22089688828923.91,-3316215486784.9326,11044844414461.957,1658107743392.4666,33505838071227.605
446689.46894689463,0.0211021102110211,-22087464120565.547,-3331895813417.0444,11043732060282.775,1665947906708.5227,33506038294979.867
448806.48064806475,0.0212021202120212,-22085228931669.297,-3347574559059.1655,11042614465834.648,1673787279529.5828,33506239461980.523
450923.4923492349,0.0213021302130213,-22082983263484.504,-3363251716300.3086,11041491631742.254,1681625858150.1545,33506441572117.16
453040.504050405,0.0214021402140214,-22080727117266.332,-3378927277730.65,11040363558633.168,1689463638865.3252,33506644625276.78
455157.5157515751,0.0215021502150215,-22078460494275.78,-3394601235941.531,11039230247137.893,1697300617970.7656,33506848621345.938
457274.52745274524,0.021602160216021602,-22076183395779.62,-3410273583525.451,11038091697889.812,1705136791762.7258,33507053560210.605
459391.53915391536,0.021702170217021702,-22073895823050.457,-3425944313076.084,11036947911525.23,1712972156538.0422,33507259441756.22
461508.5508550855,0.021802180218021803,-22071597777366.7,-3441613417188.2812,11035798888683.352,1720806708594.1409,33507466265867.75
463625.56255625555,0.0219021902190219,-22069289260012.58,-3457280888458.078,11034644630006.291,1728640444229.0393,33507674032429.637
465742.5742574257,0.022002200220022,-22066970272278.098,-3472946719482.697,11033485136139.05,1736473359741.3486,33507882741325.73
467859.5859585958,0.0221022102210221,-22064640815459.1,-3488610902860.5483,11032320407729.553,1744305451430.2744,33508092392439.438
469976.5976597659,0.0222022202220222,-22062300890857.22,-3504273431191.25,11031150445428.611,1752136715595.6252,33508302985653.605
472093.60936093604,0.0223022302230223,-22059950499779.887,-3519934297075.6133,11029975249889.945,1759967148537.8071,33508514520850.566
474210.62106210616,0.022402240224022398,-22057589643540.344,-3535593493115.668,11028794821770.174,1767796746557.8342,33508726997912.13
476327.6327632763,0.0225022502250225,-22055218323457.617,-3551251011914.6494,11027609161728.81,1775625505957.325,33508940416719.57
478444.6444644464,0.0226022602260226,-22052836540856.555,-3566906846077.0195,11026418270428.28,1783453423038.51,33509154777153.668
480561.6561656165,0.0227022702270227,-22050444297067.77,-3582560988208.4595,11025222148533.887,1791280494104.23,33509370079094.652
482678.66786678665,0.0228022802280228,-22048041593427.71,-3598213430915.886,11024020796713.857,1799106715457.9436,33509586322422.266
484795.6795679568,0.0229022902290229,-22045628431278.59,-3613864166807.4453,11022814215639.297,1806932083403.723,33509803507015.695
486912.69126912684,0.023002300230022997,-22043204811968.414,-3629513188492.5293,11021602405984.209,1814756594246.265,33510021632753.6
489029.70297029696,0.023102310231023097,-22040770736850.992,-3645160488581.7705,11020385368425.498,1822580244290.8857,33510240699514.168
491146.7146714671,0.023202320232023198,-22038326207285.926,-3660806059687.062,11019163103642.965,1830403029843.5312,33510460707175.027
