t,x1,y1,x2,y2,sep
1561810.2610261026,0.0063006300630063005,-7765896059651.645,-22234877148617.855,3223171345092.187,9228403050540.559,33327130139223.773
1586600.900090009,0.006400640064006401,-7558755319191.379,-22502022098053.387,3137199282895.586,9339279366601.545,33589759210404.32
1611391.5391539154,0.0065006500650065,-7350787829116.194,-22766706235445.668,3050884085064.939,9449134342845.139,33853436498767.938
1636182.1782178218,0.006600660066006601,-7142034974325.144,-23028958336495.117,2964242928062.525,9557979922389.34,34118109533334.887
1660972.8172817281,0.0067006700670067,-6932536676749.148,-23288807192284.0,2877292381157.7246,9665828054736.256,34383727697989.7
1685763.4563456345,0.006800680068006801,-6722331440058.742,-23546281573332.598,2790048424982.598,9772690680853.92,34650242174797.203
1710554.095409541,0.006900690069006899,-6511456393776.061,-23801410196564.184,2702526469840.2036,9878579719465.357,34917605888074.082
1735344.7344734473,0.007000700070007001,-6299947336705.526,-24054221695006.516,2614741373730.149,9983507054473.457,35185773449323.875
1760135.3735373537,0.007100710071007101,-6087838779610.27,-24304744590065.344,2526707460061.0874,10087484523453.305,35454701103128.71
1784926.01260126,0.0072007200720072,-5875163987073.801,-24553007266210.14,2438438535025.0596,10190523907145.713,35724346674073.67
1809716.6516651665,0.007300730073007301,-5661955018495.664,-24799037947921.6,2349947904612.4067,10292636919889.469,35994669514769.414
1834507.2907290729,0.0074007400740074,-5448242768180.198,-25042864678755.77,2261248391250.2773,10393835200932.06,36265630455024.555
1859297.9297929793,0.007500750075007501,-5234057004485.042,-25284515302387.61,2172352350050.8953,10494130306561.99,36537191752210.055
1884088.5688568857,0.007600760076007601,-5019426408005.158,-25524017445502.395,2083271684659.523,10593533703007.959,36809317042846.695
1908879.207920792,0.007700770077007701,-4804378608773.045,-25761398502411.473,1994017862694.1052,10692056760053.79,37081971295439.69
1933669.8469846984,0.007800780078007801,-4588940222463.061,-25996685621274.707,1904601930771.5764,10789710745320.143,37355120764576.01
1958460.4860486048,0.0079007900790079,-4373136885592.876,-26229905691818.29,1815034529117.9348,10886506819166.924,37628732946293.36
1983251.1251125112,0.008000800080008,-4156993289719.521,-26461085334442.93,1725325905761.0269,10982456030172.693,37902776534723.68
2008041.7641764176,0.008100810081008101,-3940533214631.873,-26690250890623.547,1635485930306.822,11077569311150.164,38177221380009.17
2032832.403240324,0.0082008200820082,-3723779560544.879,-26917428414507.184,1545524107301.3567,11171857475658.973,38452038447484.01
2057623.0423042304,0.0083008300830083,-3506754379303.9766,-27142643665621.4,1455449589181.8733,11265331214979.355,38727199778110.93
2082413.6813681368,0.008400840084008399,-3289478904611.1177,-27365922102610.523,1365271188821.8845,11358001095512.447,39002678450158.27
2107204.320432043,0.008500850085008501,-3071973581285.7783,-27587288877922.707,1274997391675.7131,11449877556575.164,39278448542100.76
2131994.9594959496,0.008600860086008601,-2854258093576.4526,-27806768833374.844,1184636367528.9453,11540970908559.475,39554485096723.805
2156785.598559856,0.0087008700870087,-2636351392540.0146,-28024386496527.535,1094195981862.012,11631291331427.863,39830764086410.03
2181576.2376237623,0.0088008800880088,-2418271722507.1255,-28240166077806.44,1003683806834.4336,11720848873518.55,40107262379584.21
2206366.8766876687,0.0089008900890089,-2200036646654.0713,-28454131468310.15,913107131898.2079,11809653450635.69,40383957708291.414
2231157.515751575,0.009000900090009001,-1981663071700.74,-28666306238249.48,822472974048.4967,11897714845401.598,40660828636882.94
2255948.1548154815,0.009100910091009102,-1763167271756.9526,-28876713635965.605,731788087720.8523,11985042706849.234,40937854531782.15
2280738.793879388,0.0092009200920092,-1544564911338.2139,-29085376587479.055,641058974343.7156,12071646550235.041,41215015532303.234
2305529.4329432943,0.0093009300930093,-1325871067573.8757,-29292317696523.918,550291891555.7313,12157535757053.105,41492292522494.12
2330320.0720072007,0.009400940094009401,-1107100251629.6025,-29497559245025.336,459492862096.96594,12242719575233.357,41769667103975.24
2355110.711071107,0.009500950095009501,-888266429366.8978,-29701123193981.156,368667682383.47577,12327207119507.5,42047121569745.91
2379901.3501350135,0.0096009600960096,-669383041262.4384,-29903031184711.125,277821930774.6611,12411007371927.459,42324638878929.01
2404691.98919892,0.0097009700970097,-450463021609.4442,-30103304540439.66,186960975542.63843,12494129182522.31,42602202632425.98
2429482.6282628262,0.0098009800980098,-231518817024.02518,-30301964268180.543,96089982553.14696,12576581270080.508,42879797049453.11
2454273.2673267326,0.009900990099009901,-12562404277.666353,-30499031060894.88,5213922666.775172,12658372223045.508,43157406944932.03
2479063.906390639,0.010001000100010001,206394692521.26498,-30694525299894.277,-85662421129.99577,12739510500513.227,43435017707705.79
2503854.5454545454,0.0101010101010101,425341385376.33734,-30888467057464.965,-176534446855.3601,12820004433321.117,43712615279553.84
2528645.184518452,0.0102010201020102,644267006460.3057,-31080876099688.652,-267397726915.28003,12899862225218.969,43990186134978.766
2553435.823582358,0.010301030103010301,863161292761.0188,-31271771889439.438,-358248001730.8964,12979091954112.75,44267717261739.0
2578226.4626462646,0.010401040104010401,1082014371294.6187,-31461173589535.918,-449081173601.3877,13057701573372.85,44545196142101.06
