2022-01-16 18:08:48 , 152 , 22973
2022-01-16 18:09:50 , 152 , 22985
2022-01-16 18:09:53 , 152 , 22985
2022-01-16 18:13:33 , 152 , 22985
2022-01-16 18:13:35 , 152 , 22985
2022-01-16 18:14:24 , 152 , 22985
2022-01-16 18:14:26 , 152 , 22985
2022-01-16 18:15:37 , 152 , 22986
2022-01-16 18:15:39 , 152 , 22986
2022-01-16 18:17:37 , 152 , 23017
2022-01-16 18:17:39 , 152 , 23017
2022-01-16 18:18:25 , 152 , 23020
2022-01-16 18:18:27 , 152 , 23020
2022-01-16 18:27:31 , 152 , 23029
2022-01-16 18:27:33 , 152 , 23029
2022-01-16 18:29:05 , 152 , 23029
2022-01-16 18:29:07 , 152 , 23029
2022-01-16 18:30:15 , 152 , 23040
2022-01-16 18:30:17 , 152 , 23040
2022-01-16 18:30:38 , 152 , 23047
2022-01-16 18:30:40 , 152 , 23047
2022-01-16 18:37:36 , 152 , 23077
2022-01-16 18:37:38 , 152 , 23077
2022-01-16 18:38:21 , 152 , 23087
2022-01-16 18:38:23 , 152 , 23087
2022-01-16 18:40:19 , 152 , 23110
2022-01-16 18:40:56 , 152 , 23120
2022-01-16 18:40:58 , 152 , 23120
2022-01-16 18:43:33 , 152 , 23127
2022-01-16 18:43:35 , 152 , 23127
2022-01-16 18:50:19 , 152 , 23181
2022-01-16 18:50:21 , 152 , 23181
2022-01-16 19:03:26 , 152 , 23231
2022-01-16 19:03:28 , 152 , 23231
2022-01-16 19:04:16 , 152 , 23234
2022-01-16 19:04:34 , 152 , 23234
2022-01-16 19:04:36 , 152 , 23234
2022-01-16 19:05:18 , 152 , 23235
2022-01-16 19:05:20 , 152 , 23235
2022-01-16 19:06:29 , 152 , 23238
2022-01-17 15:06:37 , 152 , 23237
2022-01-17 15:06:40 , 152 , 23237
2022-01-17 15:16:44 , 152 , 23238
2022-01-17 15:16:46 , 152 , 23238
2022-01-17 15:16:53 , 152 , 23238
2022-01-17 15:16:55 , 152 , 23238
2022-01-17 15:19:26 , 152 , 23238
2022-01-17 15:20:11 , 152 , 23239
2022-01-17 15:20:24 , 152 , 23239
2022-01-17 15:21:27 , 152 , 23249
2022-01-17 15:21:29 , 152 , 23249
2022-01-17 15:30:55 , 152 , 23247
2022-01-17 15:33:12 , 152 , 23275
2022-01-17 15:37:54 , 154 , 23338
2022-01-17 15:41:30 , 154 , 23366
2022-01-17 15:41:32 , 154 , 23366
2022-01-17 15:42:04 , 154 , 23366
2022-01-17 15:42:06 , 154 , 23366
2022-01-17 15:48:23 , 154 , 23356
2022-01-17 15:48:33 , 154 , 23358
2022-01-17 15:51:12 , 154 , 23356
2022-01-17 15:53:04 , 154 , 23365
2022-01-17 15:53:38 , 154 , 23380
2022-01-17 15:54:06 , 152 , 23394
2022-01-17 15:54:08 , 152 , 23394
2022-01-17 15:54:16 , 152 , 23398
2022-01-17 15:54:18 , 152 , 23398
2022-01-17 15:55:44 , 152 , 23403
2022-01-17 15:56:10 , 152 , 23403
2022-01-17 15:56:12 , 152 , 23403
2022-01-17 15:58:14 , 152 , 23415
2022-01-17 15:58:16 , 152 , 23415
2022-01-17 16:08:34 , 152 , 23437
2022-01-17 16:08:36 , 152 , 23437
2022-01-17 16:09:57 , 152 , 23442
2022-01-17 16:10:42 , 152 , 23442
2022-01-17 16:10:44 , 152 , 23442
2022-01-17 16:12:17 , 152 , 23458
2022-01-17 16:13:34 , 152 , 23504
2022-01-17 16:14:39 , 152 , 23504
2022-01-17 16:16:40 , 152 , 23516
2022-01-17 16:16:42 , 152 , 23516
2022-01-17 16:17:02 , 152 , 23524
2022-01-17 16:24:08 , 152 , 23524
2022-01-17 16:24:16 , 152 , 23524
2022-01-17 16:24:18 , 152 , 23524
2022-01-17 16:27:40 , 152 , 23528
2022-01-17 16:28:49 , 152 , 23533
2022-01-17 16:30:11 , 152 , 23554
2022-01-17 16:33:19 , 152 , 23555
2022-01-17 16:33:21 , 152 , 23555
2022-01-17 16:34:36 , 152 , 23560
2022-01-17 16:35:53 , 152 , 23570
2022-01-17 16:36:32 , 152 , 23570
2022-01-17 16:36:34 , 152 , 23570
2022-01-17 16:36:55 , 152 , 23570
2022-01-18 13:41:16 , 152 , 23591
2022-01-18 13:41:18 , 152 , 23591
2022-01-18 13:42:24 , 152 , 23591
2022-01-18 13:42:57 , 152 , 23609
2022-01-18 13:43:51 , 152 , 23618
2022-01-18 13:44:06 , 152 , 23621
2022-01-18 13:44:08 , 152 , 23621
2022-01-18 13:44:42 , 152 , 23621
2022-01-18 13:45:05 , 152 , 23621
2022-01-18 13:45:07 , 152 , 23621
2022-01-18 13:45:36 , 152 , 23621
2022-01-18 13:45:51 , 152 , 23622
2022-01-18 13:45:53 , 152 , 23622
2022-01-18 13:46:36 , 152 , 23633
2022-01-18 13:46:38 , 152 , 23633
2022-01-18 13:47:29 , 152 , 23633
2022-01-18 13:47:31 , 152 , 23633
2022-01-18 13:47:42 , 152 , 23633
2022-01-18 13:47:44 , 152 , 23633
2022-01-18 13:48:34 , 152 , 23642
2022-01-18 13:50:41 , 152 , 23660
2022-01-18 13:50:43 , 152 , 23660
2022-01-18 13:51:10 , 152 , 23660
2022-01-18 13:51:12 , 152 , 23660
2022-01-18 13:52:26 , 152 , 23658
2022-01-18 13:52:28 , 152 , 23658
2022-01-18 13:52:51 , 152 , 23659
2022-01-18 13:53:16 , 152 , 23668
2022-01-18 13:53:29 , 152 , 23668
2022-01-18 13:53:31 , 152 , 23668
2022-01-18 13:53:46 , 152 , 23668
2022-01-18 14:01:55 , 152 , 23668
2022-01-18 14:02:40 , 152 , 23668
2022-01-18 14:02:42 , 152 , 23668
2022-01-18 14:02:54 , 152 , 23668
2022-01-18 14:02:56 , 152 , 23668
2022-01-18 14:04:13 , 152 , 23668
2022-01-18 14:04:15 , 152 , 23668
2022-01-18 14:05:19 , 152 , 23668
2022-01-18 14:06:18 , 152 , 23668
2022-01-18 14:06:20 , 152 , 23668
2022-01-18 14:06:58 , 152 , 23668
2022-01-18 14:08:07 , 152 , 23668
2022-01-18 14:10:16 , 152 , 23668
2022-01-18 14:10:18 , 152 , 23668
2022-01-18 14:10:37 , 152 , 23668
2022-01-18 14:10:58 , 152 , 23668
2022-01-18 14:11:06 , 152 , 23668
2022-01-18 14:11:08 , 152 , 23668
2022-01-18 14:11:29 , 152 , 23668
2022-01-18 14:11:31 , 152 , 23668
2022-01-18 14:45:11 , 152 , 23700
2022-01-18 14:48:15 , 152 , 23706
2022-01-18 14:48:17 , 152 , 23706
2022-01-18 14:50:09 , 152 , 23729
2022-01-18 14:50:31 , 152 , 23730
2022-01-18 14:50:34 , 152 , 23730
2022-01-18 14:51:10 , 152 , 23730
2022-01-18 14:51:59 , 152 , 23723
2022-01-18 14:52:48 , 152 , 23684
2022-01-18 14:53:38 , 152 , 23692
2022-01-18 14:56:38 , 152 , 23692
2022-01-18 14:59:48 , 152 , 23715
2022-01-18 14:59:50 , 152 , 23715
2022-01-18 15:02:14 , 152 , 23731
2022-01-18 15:12:29 , 152 , 23734
2022-01-18 15:13:42 , 152 , 23734
2022-01-18 15:14:05 , 152 , 23734
2022-01-18 15:15:33 , 152 , 23734
2022-01-18 15:16:09 , 152 , 23734
2022-01-18 15:16:11 , 152 , 23734
2022-01-18 15:18:26 , 152 , 23734
2022-01-18 15:19:16 , 152 , 23734
2022-01-18 15:19:26 , 152 , 23734
2022-01-18 15:19:28 , 152 , 23734
2022-01-18 15:22:39 , 152 , 23734
2022-01-18 15:25:59 , 152 , 23734
2022-01-18 15:27:43 , 152 , 23734
2022-01-18 15:28:31 , 152 , 23734
2022-01-18 15:28:59 , 152 , 23734
2022-01-18 15:29:01 , 152 , 23734
2022-01-18 15:31:32 , 152 , 23734
2022-01-18 15:31:34 , 152 , 23734
2022-01-18 15:32:42 , 152 , 23740
2022-01-18 15:33:58 , 152 , 23742
2022-01-18 15:34:29 , 152 , 23746
2022-01-18 15:34:31 , 152 , 23746
2022-01-18 15:37:35 , 152 , 23746
2022-01-18 15:45:35 , 152 , 23743
2022-01-18 15:46:10 , 152 , 23754
2022-01-18 15:50:11 , 154 , 23757
2022-01-18 15:50:57 , 154 , 23767
2022-01-18 15:50:59 , 154 , 23767
2022-01-18 15:52:24 , 154 , 23776
2022-01-18 15:52:26 , 154 , 23776
2022-01-18 15:58:04 , 154 , 23790
2022-01-18 15:58:06 , 154 , 23790
2022-01-18 15:58:43 , 154 , 23790
2022-01-18 16:03:18 , 154 , 23798
2022-01-18 16:03:20 , 154 , 23798
2022-01-18 16:05:12 , 154 , 23797
2022-01-18 16:05:37 , 154 , 23794
2022-01-18 16:05:39 , 154 , 23794
2022-01-18 16:06:03 , 154 , 23794
2022-01-18 16:06:20 , 154 , 23794
2022-01-18 16:06:28 , 154 , 23794
2022-01-18 16:06:30 , 154 , 23794
2022-01-18 16:06:50 , 154 , 23794
2022-01-18 17:58:37 , 154 , 23799
2022-01-18 17:59:11 , 154 , 23799
2022-01-18 18:00:18 , 154 , 23799
2022-01-18 18:01:29 , 154 , 23799
2022-01-18 18:02:10 , 154 , 23799
2022-01-18 18:04:32 , 154 , 23799
2022-01-18 18:04:34 , 154 , 23799
2022-01-18 18:05:28 , 154 , 23799
2022-01-18 18:05:58 , 154 , 23799
2022-01-18 18:06:58 , 154 , 23799
2022-01-18 18:08:00 , 154 , 23799
2022-01-18 18:08:01 , 154 , 23799
2022-01-18 18:08:30 , 154 , 23799
2022-01-18 18:10:18 , 154 , 23799
2022-01-18 18:10:20 , 154 , 23799
2022-01-18 18:10:37 , 154 , 23799
2022-01-18 18:11:03 , 154 , 23799
2022-01-18 18:24:29 , 154 , 23821
2022-01-18 18:24:32 , 154 , 23821
2022-01-18 18:24:54 , 154 , 23826
2022-01-18 18:25:08 , 154 , 23827
2022-01-18 18:25:21 , 154 , 23827
2022-01-18 18:25:23 , 154 , 23827
2022-01-18 18:28:59 , 154 , 23827
2022-01-18 18:29:01 , 154 , 23827
2022-01-18 18:29:50 , 154 , 23826
2022-01-18 18:30:04 , 154 , 23826
2022-01-18 18:30:06 , 154 , 23826
2022-01-18 18:31:16 , 154 , 23824
2022-01-18 18:34:33 , 154 , 23824
2022-01-18 18:34:56 , 154 , 23824
2022-01-18 18:39:56 , 154 , 23824
2022-01-18 18:59:08 , 154 , 23824
2022-01-19 18:49:11 , 154 , 23824
2022-01-19 18:49:16 , 154 , 23824
2022-01-19 18:49:19 , 154 , 23824
2022-01-20 01:54:28 , 154 , 23824
2022-01-20 01:55:14 , 154 , 23824
2022-01-20 01:55:16 , 154 , 23824
2022-01-20 02:08:32 , 154 , 23824
2022-01-20 02:13:41 , 154 , 23824
2022-01-20 02:13:59 , 154 , 23824
2022-01-20 02:14:01 , 154 , 23824
2022-01-20 02:27:18 , 154 , 23824
2022-01-20 15:20:17 , 154 , 23824
2022-01-20 15:27:16 , 154 , 23824
2022-01-20 15:31:11 , 154 , 23824
2022-01-20 15:35:43 , 154 , 23844
2022-01-20 15:35:45 , 154 , 23844
2022-01-20 15:36:42 , 154 , 23848
2022-01-20 15:36:44 , 154 , 23848
2022-01-20 15:36:59 , 154 , 23851
2022-01-20 15:37:34 , 154 , 23848
2022-01-20 15:38:12 , 154 , 23850
2022-01-20 15:39:39 , 154 , 23867
2022-01-20 15:40:09 , 154 , 23867
2022-01-20 15:40:11 , 154 , 23867
2022-01-20 15:41:20 , 154 , 23867
2022-01-20 15:41:22 , 154 , 23867
2022-01-20 15:42:29 , 154 , 23868
2022-01-20 16:24:35 , 154 , 23873
2022-01-20 16:24:37 , 154 , 23873
2022-01-20 16:25:57 , 154 , 23873
2022-01-20 16:25:59 , 154 , 23873
2022-01-20 16:26:04 , 154 , 23873
2022-01-21 15:20:18 , 154 , 23873
2022-01-23 17:31:53 , 156 , 23873
2022-01-23 17:32:28 , 156 , 23873
2022-01-23 17:33:55 , 156 , 23873
2022-01-23 17:34:25 , 155 , 23873
2022-01-23 17:35:00 , 155 , 23873
2022-01-23 17:39:34 , 155 , 23873
2022-01-23 17:39:59 , 155 , 23873
2022-01-23 17:40:41 , 155 , 23873
2022-01-23 17:41:02 , 155 , 23873
2022-01-23 17:41:40 , 155 , 23873
2022-01-23 17:42:21 , 156 , 23873
2022-01-23 17:43:39 , 155 , 23873
2022-01-23 17:45:50 , 158 , 23873
2022-01-23 17:46:37 , 158 , 23873
2022-01-23 17:47:41 , 156 , 23873
2022-01-23 17:48:59 , 156 , 23873
2022-01-23 17:49:23 , 157 , 23873
2022-01-23 17:49:25 , 157 , 23873
2022-01-23 17:50:03 , 157 , 23873
2022-01-23 17:51:12 , 157 , 23873
2022-01-23 17:51:14 , 157 , 23873
2022-01-23 17:51:19 , 157 , 23873
2022-01-23 17:51:42 , 157 , 23873
2022-01-23 17:51:53 , 157 , 23873
2022-01-26 15:25:10 , 157 , 23873
2022-01-26 15:25:24 , 157 , 23873
2022-01-26 15:25:26 , 157 , 23873
2022-01-26 15:27:43 , 157 , 23859
2022-01-26 15:29:43 , 157 , 23866
2022-01-26 15:32:20 , 157 , 23867
2022-01-26 15:32:22 , 157 , 23867
2022-01-26 15:34:45 , 157 , 23893
2022-01-26 15:34:47 , 157 , 23893
2022-01-26 15:55:43 , 157 , 23900
2022-01-26 16:03:40 , 157 , 23900
2022-01-26 16:16:49 , 157 , 23900
2022-01-26 16:19:17 , 157 , 23900
2022-01-26 16:22:25 , 157 , 23901
2022-01-26 16:23:25 , 157 , 23901
2022-01-26 16:24:40 , 156 , 23901
2022-01-26 16:24:42 , 156 , 23901
2022-01-26 16:27:40 , 156 , 23915
2022-01-26 16:28:15 , 156 , 23946
2022-01-26 16:28:17 , 156 , 23946
2022-01-26 16:29:03 , 156 , 23969
2022-01-26 16:29:37 , 156 , 23969
2022-01-26 16:30:09 , 156 , 23978
2022-01-26 16:30:50 , 156 , 23978
2022-01-26 16:31:53 , 156 , 23976
2022-01-26 16:33:13 , 156 , 23988
2022-01-26 16:47:31 , 156 , 24002
2022-01-26 16:48:14 , 156 , 24005
2022-01-26 16:49:26 , 156 , 24012
2022-01-26 16:50:34 , 156 , 24020
2022-01-26 16:54:09 , 156 , 24045
2022-01-26 16:56:05 , 156 , 24045
2022-01-26 16:59:14 , 156 , 24068
2022-01-26 16:59:16 , 156 , 24068
2022-01-26 17:02:44 , 156 , 24106
2022-01-26 17:03:21 , 156 , 24108
2022-01-26 17:05:53 , 156 , 24125
2022-01-26 17:06:19 , 156 , 24137
2022-01-26 17:21:23 , 156 , 24128
2022-01-26 17:26:22 , 156 , 24135
2022-01-26 17:28:52 , 156 , 24135
2022-01-26 17:29:30 , 156 , 24135
2022-01-26 17:33:40 , 156 , 24178
2022-01-26 17:39:00 , 156 , 24219
2022-01-26 17:39:56 , 156 , 24231
2022-01-26 17:39:58 , 156 , 24231
2022-01-26 17:40:30 , 156 , 24232
2022-01-26 17:40:56 , 156 , 24225
2022-01-26 17:41:42 , 156 , 24235
2022-01-26 17:41:52 , 156 , 24235
2022-01-26 17:42:16 , 156 , 24235
2022-01-26 17:42:34 , 156 , 24235
2022-01-26 17:43:58 , 156 , 24246
2022-01-26 17:59:36 , 156 , 24259
2022-01-26 17:59:38 , 156 , 24259
2022-01-26 18:02:42 , 156 , 24258
2022-01-26 18:03:33 , 156 , 24263
2022-01-26 18:04:01 , 156 , 24271
2022-01-26 18:05:58 , 156 , 24277
2022-01-26 18:32:06 , 156 , 24282
2022-01-26 18:33:49 , 156 , 24294
2022-01-26 18:34:59 , 156 , 24294
2022-01-27 13:57:57 , 156 , 24302
2022-01-27 13:58:20 , 156 , 24302
2022-01-27 13:58:54 , 156 , 24302
2022-01-27 13:59:21 , 156 , 24304
2022-01-27 14:01:44 , 156 , 24315
2022-01-27 14:03:26 , 158 , 24335
2022-01-27 14:44:23 , 158 , 24335
2022-01-27 14:46:03 , 158 , 24338
2022-01-27 14:46:05 , 158 , 24338
2022-01-27 14:58:14 , 158 , 24378
2022-01-27 15:48:23 , 158 , 24397
2022-01-27 15:48:25 , 158 , 24397
2022-01-27 16:15:12 , 158 , 24464
2022-01-27 16:19:58 , 158 , 24471
2022-01-27 16:23:26 , 158 , 24516
2022-01-27 16:24:28 , 158 , 24517
2022-01-27 16:24:30 , 158 , 24517
2022-01-27 16:25:26 , 158 , 24526
2022-01-27 16:25:29 , 158 , 24526
2022-01-27 16:26:35 , 158 , 24526
2022-01-27 16:31:01 , 158 , 24543
2022-01-27 16:32:29 , 158 , 24544
2022-01-27 16:32:48 , 158 , 24544
2022-01-27 16:33:21 , 158 , 24550
2022-01-27 16:44:08 , 158 , 24559
2022-01-27 16:46:30 , 158 , 24597
2022-01-27 16:47:35 , 158 , 24609
2022-01-27 16:47:44 , 158 , 24609
2022-01-27 16:48:01 , 158 , 24613
2022-01-27 17:05:26 , 158 , 24665
2022-01-27 17:05:28 , 158 , 24665
2022-01-27 17:07:10 , 158 , 24697
2022-01-27 17:09:06 , 158 , 24756
2022-01-27 17:09:33 , 158 , 24772
2022-01-27 17:09:35 , 158 , 24772
2022-01-27 17:10:54 , 158 , 24772
2022-01-27 17:11:28 , 158 , 24772
2022-01-27 17:12:24 , 158 , 24782
2022-01-27 17:12:26 , 158 , 24782
2022-01-27 17:12:53 , 158 , 24782
2022-01-27 17:25:36 , 158 , 24815
2022-01-27 17:26:37 , 158 , 24820
2022-01-27 17:26:39 , 158 , 24820
