#logT       Lambda_dust  
0.000e+00	6.605e-18
4.500e-02	7.716e-18
9.000e-02	9.013e-18
1.350e-01	1.053e-17
1.800e-01	1.230e-17
2.250e-01	1.437e-17
2.700e-01	1.678e-17
3.150e-01	1.961e-17
3.600e-01	2.290e-17
4.050e-01	2.675e-17
4.500e-01	3.125e-17
4.950e-01	3.651e-17
5.400e-01	4.265e-17
5.850e-01	4.982e-17
6.300e-01	5.819e-17
6.750e-01	6.798e-17
7.200e-01	7.941e-17
7.650e-01	9.276e-17
8.100e-01	1.084e-16
8.550e-01	1.266e-16
9.000e-01	1.479e-16
9.450e-01	1.727e-16
9.900e-01	2.018e-16
1.035e+00	2.357e-16
1.080e+00	2.753e-16
1.125e+00	3.216e-16
1.170e+00	3.757e-16
1.215e+00	4.389e-16
1.260e+00	5.127e-16
1.305e+00	5.989e-16
1.350e+00	6.996e-16
1.395e+00	8.173e-16
1.440e+00	9.547e-16
1.485e+00	1.115e-15
1.530e+00	1.303e-15
1.575e+00	1.522e-15
1.620e+00	1.778e-15
1.665e+00	2.077e-15
1.710e+00	2.426e-15
1.755e+00	2.834e-15
1.800e+00	3.310e-15
1.845e+00	3.867e-15
1.890e+00	4.517e-15
1.935e+00	5.277e-15
1.980e+00	6.164e-15
2.025e+00	7.201e-15
2.070e+00	8.411e-15
2.115e+00	9.826e-15
2.160e+00	1.148e-14
2.205e+00	1.341e-14
2.250e+00	1.566e-14
2.295e+00	1.830e-14
2.340e+00	2.137e-14
2.385e+00	2.497e-14
2.430e+00	2.917e-14
2.475e+00	3.407e-14
2.520e+00	3.980e-14
2.565e+00	4.649e-14
2.610e+00	5.431e-14
2.655e+00	6.344e-14
2.700e+00	7.411e-14
2.745e+00	8.657e-14
2.790e+00	1.011e-13
2.835e+00	1.181e-13
2.880e+00	1.380e-13
2.925e+00	1.612e-13
2.970e+00	1.883e-13
3.015e+00	2.200e-13
3.060e+00	2.570e-13
3.105e+00	3.002e-13
3.150e+00	3.506e-13
3.195e+00	4.096e-13
3.240e+00	4.785e-13
3.285e+00	5.589e-13
3.330e+00	6.529e-13
3.375e+00	7.627e-13
3.420e+00	8.910e-13
3.465e+00	1.041e-12
3.510e+00	1.216e-12
3.555e+00	1.420e-12
3.600e+00	1.659e-12
3.645e+00	1.938e-12
3.690e+00	2.264e-12
3.735e+00	2.645e-12
3.780e+00	3.089e-12
3.825e+00	3.609e-12
3.870e+00	4.216e-12
3.915e+00	4.925e-12
3.960e+00	5.753e-12
4.005e+00	6.720e-12
4.050e+00	7.850e-12
4.095e+00	9.170e-12
4.140e+00	1.071e-11
4.185e+00	1.251e-11
4.230e+00	1.462e-11
4.275e+00	1.708e-11
4.320e+00	1.995e-11
4.365e+00	2.330e-11
4.410e+00	2.722e-11
4.455e+00	3.180e-11
4.500e+00	3.714e-11
4.545e+00	4.339e-11
4.590e+00	5.068e-11
4.635e+00	5.921e-11
4.680e+00	6.916e-11
4.725e+00	8.079e-11
4.770e+00	9.438e-11
4.815e+00	1.102e-10
4.860e+00	1.288e-10
4.905e+00	1.504e-10
4.950e+00	1.757e-10
4.995e+00	2.053e-10
5.040e+00	2.398e-10
5.085e+00	2.801e-10
5.130e+00	3.272e-10
5.175e+00	3.823e-10
5.220e+00	4.465e-10
5.265e+00	5.216e-10
5.310e+00	6.094e-10
5.355e+00	7.118e-10
5.400e+00	8.315e-10
5.445e+00	9.713e-10
5.490e+00	1.135e-09
5.535e+00	1.325e-09
5.580e+00	1.548e-09
5.625e+00	1.809e-09
5.670e+00	2.113e-09
5.715e+00	2.468e-09
5.760e+00	2.883e-09
5.805e+00	3.368e-09
5.850e+00	3.934e-09
5.895e+00	4.596e-09
5.940e+00	5.369e-09
5.985e+00	6.271e-09
6.030e+00	7.326e-09
6.075e+00	8.558e-09
6.120e+00	9.997e-09
6.165e+00	1.168e-08
6.210e+00	1.364e-08
6.255e+00	1.594e-08
6.300e+00	1.862e-08
6.345e+00	2.175e-08
6.390e+00	2.540e-08
6.435e+00	2.967e-08
6.480e+00	3.466e-08
6.525e+00	4.049e-08
6.570e+00	4.730e-08
6.615e+00	5.525e-08
6.660e+00	6.455e-08
6.705e+00	7.540e-08
6.750e+00	8.808e-08
6.795e+00	1.029e-07
6.840e+00	1.202e-07
6.885e+00	1.404e-07
6.930e+00	1.640e-07
6.975e+00	1.916e-07
7.020e+00	2.238e-07
7.065e+00	2.614e-07
7.110e+00	3.054e-07
7.155e+00	3.568e-07
7.200e+00	4.167e-07
7.245e+00	4.868e-07
7.290e+00	5.687e-07
7.335e+00	6.643e-07
7.380e+00	7.758e-07
7.425e+00	9.059e-07
7.470e+00	1.057e-06
7.515e+00	1.233e-06
7.560e+00	1.435e-06
7.605e+00	1.667e-06
7.650e+00	1.930e-06
7.695e+00	2.224e-06
7.740e+00	2.549e-06
7.785e+00	2.902e-06
7.830e+00	3.280e-06
7.875e+00	3.678e-06
7.920e+00	4.090e-06
7.965e+00	4.509e-06
8.010e+00	4.929e-06
8.055e+00	5.344e-06
8.100e+00	5.747e-06
8.145e+00	6.136e-06
8.190e+00	6.506e-06
8.235e+00	6.855e-06
8.280e+00	7.183e-06
8.325e+00	7.490e-06
8.370e+00	7.776e-06
8.415e+00	8.045e-06
8.460e+00	8.298e-06
8.505e+00	8.537e-06
8.550e+00	8.766e-06
8.595e+00	8.987e-06
8.640e+00	9.202e-06
8.685e+00	9.413e-06
8.730e+00	9.622e-06
8.775e+00	9.830e-06
8.820e+00	1.004e-05
8.865e+00	1.025e-05
8.910e+00	1.046e-05
8.955e+00	1.067e-05
9.000e+00	1.088e-05
