#logT       Lambda_dust  
0.000e+00	6.605e-20
4.500e-02	7.716e-20
9.000e-02	9.013e-20
1.350e-01	1.053e-19
1.800e-01	1.230e-19
2.250e-01	1.437e-19
2.700e-01	1.678e-19
3.150e-01	1.961e-19
3.600e-01	2.290e-19
4.050e-01	2.675e-19
4.500e-01	3.125e-19
4.950e-01	3.651e-19
5.400e-01	4.265e-19
5.850e-01	4.982e-19
6.300e-01	5.819e-19
6.750e-01	6.798e-19
7.200e-01	7.941e-19
7.650e-01	9.276e-19
8.100e-01	1.084e-18
8.550e-01	1.266e-18
9.000e-01	1.479e-18
9.450e-01	1.727e-18
9.900e-01	2.018e-18
1.035e+00	2.357e-18
1.080e+00	2.753e-18
1.125e+00	3.216e-18
1.170e+00	3.757e-18
1.215e+00	4.389e-18
1.260e+00	5.127e-18
1.305e+00	5.989e-18
1.350e+00	6.996e-18
1.395e+00	8.173e-18
1.440e+00	9.547e-18
1.485e+00	1.115e-17
1.530e+00	1.303e-17
1.575e+00	1.522e-17
1.620e+00	1.778e-17
1.665e+00	2.077e-17
1.710e+00	2.426e-17
1.755e+00	2.834e-17
1.800e+00	3.310e-17
1.845e+00	3.867e-17
1.890e+00	4.517e-17
1.935e+00	5.277e-17
1.980e+00	6.164e-17
2.025e+00	7.201e-17
2.070e+00	8.411e-17
2.115e+00	9.826e-17
2.160e+00	1.148e-16
2.205e+00	1.341e-16
2.250e+00	1.566e-16
2.295e+00	1.830e-16
2.340e+00	2.137e-16
2.385e+00	2.497e-16
2.430e+00	2.917e-16
2.475e+00	3.407e-16
2.520e+00	3.980e-16
2.565e+00	4.649e-16
2.610e+00	5.431e-16
2.655e+00	6.344e-16
2.700e+00	7.411e-16
2.745e+00	8.657e-16
2.790e+00	1.011e-15
2.835e+00	1.181e-15
2.880e+00	1.380e-15
2.925e+00	1.612e-15
2.970e+00	1.883e-15
3.015e+00	2.200e-15
3.060e+00	2.570e-15
3.105e+00	3.002e-15
3.150e+00	3.506e-15
3.195e+00	4.096e-15
3.240e+00	4.785e-15
3.285e+00	5.589e-15
3.330e+00	6.529e-15
3.375e+00	7.627e-15
3.420e+00	8.910e-15
3.465e+00	1.041e-14
3.510e+00	1.216e-14
3.555e+00	1.420e-14
3.600e+00	1.659e-14
3.645e+00	1.938e-14
3.690e+00	2.264e-14
3.735e+00	2.645e-14
3.780e+00	3.089e-14
3.825e+00	3.609e-14
3.870e+00	4.216e-14
3.915e+00	4.925e-14
3.960e+00	5.753e-14
4.005e+00	6.720e-14
4.050e+00	7.850e-14
4.095e+00	9.170e-14
4.140e+00	1.071e-13
4.185e+00	1.251e-13
4.230e+00	1.462e-13
4.275e+00	1.708e-13
4.320e+00	1.995e-13
4.365e+00	2.330e-13
4.410e+00	2.722e-13
4.455e+00	3.180e-13
4.500e+00	3.714e-13
4.545e+00	4.339e-13
4.590e+00	5.068e-13
4.635e+00	5.921e-13
4.680e+00	6.916e-13
4.725e+00	8.079e-13
4.770e+00	9.438e-13
4.815e+00	1.102e-12
4.860e+00	1.288e-12
4.905e+00	1.504e-12
4.950e+00	1.757e-12
4.995e+00	2.053e-12
5.040e+00	2.398e-12
5.085e+00	2.801e-12
5.130e+00	3.272e-12
5.175e+00	3.823e-12
5.220e+00	4.465e-12
5.265e+00	5.216e-12
5.310e+00	6.094e-12
5.355e+00	7.118e-12
5.400e+00	8.315e-12
5.445e+00	9.713e-12
5.490e+00	1.135e-11
5.535e+00	1.325e-11
5.580e+00	1.548e-11
5.625e+00	1.809e-11
5.670e+00	2.113e-11
5.715e+00	2.468e-11
5.760e+00	2.883e-11
5.805e+00	3.368e-11
5.850e+00	3.934e-11
5.895e+00	4.596e-11
5.940e+00	5.369e-11
5.985e+00	6.271e-11
6.030e+00	7.326e-11
6.075e+00	8.558e-11
6.120e+00	9.997e-11
6.165e+00	1.168e-10
6.210e+00	1.364e-10
6.255e+00	1.594e-10
6.300e+00	1.862e-10
6.345e+00	2.175e-10
6.390e+00	2.540e-10
6.435e+00	2.967e-10
6.480e+00	3.466e-10
6.525e+00	4.049e-10
6.570e+00	4.730e-10
6.615e+00	5.525e-10
6.660e+00	6.454e-10
6.705e+00	7.538e-10
6.750e+00	8.803e-10
6.795e+00	1.027e-09
6.840e+00	1.198e-09
6.885e+00	1.396e-09
6.930e+00	1.622e-09
6.975e+00	1.879e-09
7.020e+00	2.167e-09
7.065e+00	2.486e-09
7.110e+00	2.835e-09
7.155e+00	3.209e-09
7.200e+00	3.603e-09
7.245e+00	4.013e-09
7.290e+00	4.431e-09
7.335e+00	4.851e-09
7.380e+00	5.267e-09
7.425e+00	5.672e-09
7.470e+00	6.061e-09
7.515e+00	6.432e-09
7.560e+00	6.780e-09
7.605e+00	7.104e-09
7.650e+00	7.403e-09
7.695e+00	7.677e-09
7.740e+00	7.927e-09
7.785e+00	8.154e-09
7.830e+00	8.359e-09
7.875e+00	8.544e-09
7.920e+00	8.711e-09
7.965e+00	8.863e-09
8.010e+00	9.001e-09
8.055e+00	9.127e-09
8.100e+00	9.243e-09
8.145e+00	9.351e-09
8.190e+00	9.452e-09
8.235e+00	9.549e-09
8.280e+00	9.641e-09
8.325e+00	9.732e-09
8.370e+00	9.820e-09
8.415e+00	9.909e-09
8.460e+00	9.997e-09
8.505e+00	1.009e-08
8.550e+00	1.018e-08
8.595e+00	1.027e-08
8.640e+00	1.037e-08
8.685e+00	1.047e-08
8.730e+00	1.057e-08
8.775e+00	1.068e-08
8.820e+00	1.079e-08
8.865e+00	1.090e-08
8.910e+00	1.102e-08
8.955e+00	1.115e-08
9.000e+00	1.127e-08
